"dataset","source","yi","vi","type_es","similarity","es","es_id","year","jrnl_impact","citations","weight"
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.185271587682515,0.00440528634361234,"4",NA,0.372666667,1983,1996,NA,2,227
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.168863008111402,0.00200400801603206,"4",NA,0.339333333,1984,1997,NA,NA,499
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0679477034124921,0.01,"4",NA,0.136,1985,1998,NA,NA,100
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.352018005526874,0.00869565217391305,"4","1",0.718666667,1986,2000,0.931,69,115
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276143689312462,0.00196463654223968,"4","1",0.559333333,1987,2003,0.931,74,509.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0765917595225248,0.0131578947368421,"4",NA,0.153333333,1988,2007,NA,NA,75.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.125999675330824,0.00156985871271586,"4","1",0.252666667,1989,2008,0.931,8,636.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.156032760616256,0.00847457627118644,"4","1",0.313333333,1990,2008,0.931,5,118
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0736001999159782,0.0087719298245614,"4","1",0.147333333,1991,2008,0.931,3,114
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0569691795398246,0.00104931794333683,"4","1",0.114,1992,2008,0.931,2,953.000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.202542272498383,0.0217391304347826,"4","1",-0.41,1993,1987,NA,31,46.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0589232511324639,0.0285714285714285,"4","1",0.13,1994,1987,NA,31,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.00350877192982456,"4",NA,0,1995,1980,3.311,187,285
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.297817643991934,0.0142857142857142,"4","1",-0.79,1996,1993,3.311,138,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.190143134331901,0.0142857142857142,"4","1",-0.5,1997,1993,3.311,138,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.190839502034626,0.0588235294117647,"4","1",-0.64,1998,1999,3.224,27,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.00354609929078015,"1","1",0.536060337,1999,2006,4.235,228,282
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.459896681,0.00483091787439614,"1","1",0.459896681,2000,2006,4.235,228,207
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.459896681,0.00476190476190476,"1","1",0.459896681,2001,2006,4.235,228,210
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266108407,0.00158730158730159,"1","1",0.266108407,2002,2004,2.635,165,630
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.0227272727272728,"1","1",0.447692024,2003,2007,2.635,60,43.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.244774113,0.021276595744681,"1","1",0.244774113,2004,2007,2.635,60,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.459896681,0.0107526881720431,"1","0",0.459896681,2005,2008,1083,8,92.9999999999991
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.181982689,0.0217391304347826,"1","1",0.181982689,2006,1991,3.162,102,46.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.40005965,0.010204081632653,"1","0",0.40005965,2007,2007,2.647,23,98.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435611223,0.00387596899224806,"1","1",0.435611223,2008,2008,3.162,95,258
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.0048780487804878,"1","0",0.536060337,2009,2005,3.162,71,205
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.459896681,0.0025,"1","1",0.459896681,2010,2006,1.714,25,400
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.00757575757575757,"1","0",0.447692024,2011,2007,1.861,37,132
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.677666068,0.0166666666666668,"1","0",0.677666068,2012,2005,3.571,314,59.9999999999996
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.604155603,0.0208333333333332,"1","1",0.604155603,2013,2003,5.495,68,48.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.354092529,0.021276595744681,"1","1",0.354092529,2014,2003,5.495,68,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.0034965034965035,"1","1",0.342828254,2015,1996,1.861,24,286
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.00970873786407767,"1",NA,0.298566264,2016,2009,2.635,80,103
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.0108695652173912,"1","0",0.484700279,2017,1988,2.909,79,92.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0119047619047619,"1","1",0.287682072,2018,2000,2.909,143,84.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.00552486187845303,"1","1",0.365443754,2019,2004,3.782,371,181
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.255412812,0.00662251655629138,"1","1",0.255412812,2020,2004,3.782,371,151
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.00775193798449613,"1","1",0.447692024,2021,2004,3.782,371,129
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.00980392156862745,"1","1",0.447692024,2022,2004,3.782,371,102
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.549306144,0.0270270270270269,"1","0",0.549306144,2023,2004,1.414,187,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.662462707,0.025,"1","0",0.662462707,2024,2004,1.414,187,40
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.741416144,0.0192307692307692,"1",NA,0.741416144,2025,2003,NA,89,52.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.497311288,0.0142857142857142,"1",NA,0.497311288,2026,2003,NA,89,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.59014516,0.00404858299595142,"1","1",0.59014516,2027,2004,5.495,501,247
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.708921359,0.0103092783505155,"1","1",0.708921359,2028,2001,2.913,78,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.354092529,0.0144927536231884,"1","0",0.354092529,2029,2008,2.67,49,69.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.00598802395209581,"1","0",0.376885901,2030,2007,1.623,76,167
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.0112359550561798,"1","0",0.376885901,2031,2008,1.394,9,89
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.0322580645161291,"1","0",0.365443754,2032,2005,2.635,105,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.40005965,0.0175438596491227,"1","1",0.40005965,2033,2007,2.127,6,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.497311288,0.0153846153846153,"1","1",0.497311288,2034,2007,2.127,6,65.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.171666664,0.00495049504950495,"1","1",0.171666664,2035,2008,2.909,29,202
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.234189467,0.00416666666666667,"1","1",0.234189467,2036,1989,2.647,774,240
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.395969503115701,0.00645161290322581,"4",NA,0.812796783,2037,1996,NA,NA,155
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.858776522391243,0.0103092783505155,"4",NA,1.936591059,2038,2000,NA,NA,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.396096415267124,0.00934579439252337,"4",NA,0.813070774,2039,2005,NA,NA,107
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.620747020551362,0.0056497175141243,"4",NA,1.322774486,2040,2006,NA,NA,177
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.425984190350662,0.00432900432900433,"4",NA,0.878098203,2041,2000,NA,NA,231
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.163633284928315,0.000765110941086457,"4",NA,0.549751773,2042,2000,NA,NA,1307
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.688070705200435,0.0103092783505155,"4",NA,1.506739387,2043,2000,NA,NA,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.398727782823332,0.00546448087431694,"4",NA,0.818754598,2044,2000,NA,NA,183
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.720650520858915,0.00925925925925926,"4",NA,1.569907863,2045,2006,NA,NA,108
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.308575766157985,0.00220264317180617,"4",NA,0.647839436,2046,2010,NA,NA,454
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.080171325,0.00305810397553517,"1","1",0.080171325,2047,2004,2.021,85,327
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.223656109,0.00537634408602151,"1",NA,0.223656109,2048,2007,NA,NA,186
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.120581028,0.00724637681159421,"1","1",0.120581028,2049,2007,3.042,14,138
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.040021354,0.0024390243902439,"1","1",0.040021354,2050,2011,1.036,8,410
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.140925576,0.00578034682080926,"1","1",0.140925576,2051,2011,1.361,6,173
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.244774113,0.0333333333333332,"1",NA,0.244774113,2052,1978,NA,NA,30.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0370370370370369,"1",NA,0,2053,1974,NA,NA,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0204081632653062,"1",NA,0,2054,1976,NA,24,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.021276595744681,"1",NA,0.276863823,2055,1989,0.667,12,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.020002667,0.05,"1",NA,0.020002667,2056,1986,4.235,75,20
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0666666666666666,"1",NA,0,2057,1989,3.24,76,15
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0294117647058824,"1",NA,0.287682072,2058,1989,NA,NA,33.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0227272727272728,"1",NA,0,2059,1992,3.24,81,43.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.030009005,0.0161290322580646,"1","1",-0.030009005,2060,1988,0.647,11,61.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.030009005,0.0153846153846153,"1",NA,-0.030009005,2061,1992,4.235,173,65.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266108407,0.0178571428571428,"1","1",0.266108407,2062,1988,3.782,79,56.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.0344827586206897,"1",NA,0,2063,1979,4.235,350,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0842318145043484,0.000205044084478163,"4",NA,0.35,2064,1986,2.25,17,4877.00000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.00103626943005181,"4",NA,0,2065,1963,NA,61,965.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.039989341006027,0.00128040973111396,"4","1",0.08,2066,2000,2.839,34,780.999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0299955018215243,0.0025974025974026,"4",NA,-0.06,2067,1935,1.979,9,384.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0,0.00358422939068101,"4",NA,0,2068,1976,3.736,13,279
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0699429590194018,0.00277008310249307,"4",NA,0.14,2069,1985,4.864,120,361
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0671297571299826,0.00158730158730159,"4",NA,0.153333333,2070,1979,2.839,105,630
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365082940120972,0.00314465408805031,"4",NA,0.75,2071,1976,5.45,176,318
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0599640581953339,0.00507614213197969,"4",NA,0.12,2072,1970,NA,7,197
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.534224073953662,0.00507614213197969,"4",NA,-1.12,2073,1949,0.647,206,197
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.31477598001879,0.00709219858156029,"4",NA,0.64,2074,1988,NA,NA,141
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0729046351906491,0.00307692307692308,"4",NA,0.18,2075,1982,NA,36,325
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.602013873786457,0.0075187969924812,"4",NA,-1.32,2076,1973,NA,97,133
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.653462024801176,0.010989010989011,"4","1",1.45,2077,2000,1.054,32,90.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.242269871579677,0.0277777777777779,"4",NA,-0.51,2078,1978,5.669,213,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.54290280180265,0.0416666666666669,"4","1",-1.16,2079,1992,3.292,48,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.09961188882142,0.111111111111111,"4","1",2.67,2080,1997,2.909,18,9.00000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0299955018215243,0.00628930817610063,"4","1",-0.06,2081,1991,2.558,20,159
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.109642603770288,0.012987012987013,"4",NA,-0.22,2082,1999,NA,NA,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0898789407439468,0.024390243902439,"4",NA,0.18,2083,1971,5.545,4,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.11427158905035,0.0114942528735631,"4",NA,2.73,2084,1957,NA,23,87.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.525304397126366,0.0294117647058824,"4",NA,1.1,2085,2006,NA,NA,33.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.68043197457043,0.0256410256410256,"4",NA,1.47,2086,1985,5.669,49,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-1.13218156119126,0.0123456790123457,"4",NA,-2.8,2087,1958,4.235,11,81.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.632065531523204,0.0370370370370369,"4",NA,1.35,2088,1945,1.504,18,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.183421628423753,0.0161290322580646,"4","1",0.37,2089,2002,1.133,12,61.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.207635269048833,0.0526315789473685,"4",NA,0.42,2090,1976,NA,47,19
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.576032972288665,0.0357142857142859,"4","1",1.54,2091,1994,5.669,77,27.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.594861728707575,0.00925925925925926,"4",NA,1.61,2092,1956,1.842,22,108
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.845864132203523,0.0053475935828877,"4",NA,1.94,2093,1968,4.235,21,187
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.203780469454528,0.00840336134453781,"4",NA,0.44,2094,1947,2.935,20,119
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.251886415633633,0.00462962962962963,"4","1",0.54,2095,1999,NA,7,216
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0948576814038145,0.0285714285714285,"4","1",-0.19,2096,2000,5.669,82,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.858184005112514,0.0106382978723404,"4","1",1.94,2097,1997,1.495,32,94.0000000000006
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.24535341790581,0.00621118012422361,"4",NA,3.93,2098,1945,NA,1023,161
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.590143685781959,0.0175438596491227,"4",NA,1.25,2099,1970,5.669,32,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.434073915997267,0.00833333333333334,"4","1",0.95,2100,2003,5.669,73,120
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.266822666909941,0.00689655172413794,"4","1",-0.54,2101,1995,5.669,24,145
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.273836062232612,0.00934579439252337,"4","0",-0.6,2102,2005,1.373,21,107
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.964420338025378,0.00537634408602151,"4","0",2.36,2103,2005,4.235,132,186
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.0103092783505155,"1",NA,-0.342828254,2104,1969,NA,25,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.00121212121212121,"1",NA,-0.484700279,2105,1988,NA,7,824.999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.435611223,0.00595238095238096,"1","0",-0.435611223,2106,1997,2.913,507,168
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.549306144,0.0114942528735631,"1","0",-0.549306144,2107,1990,2.913,44,87.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0166666666666668,"1","1",-0.287682072,2108,1995,3.162,41,59.9999999999996
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.725005088,0.00421940928270042,"1","0",-0.725005088,2109,1991,2.913,10,237
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266108407,0.00177304964539007,"1",NA,-0.266108407,2110,1972,0.968,16,564.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.576339755,0.0238095238095238,"1",NA,-0.576339755,2111,1987,NA,36,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.0101010101010101,"1",NA,-0.536060337,2112,1960,NA,45,99.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.0103092783505155,"1",NA,-0.376885901,2113,1984,NA,31,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.725005088,0.0107526881720431,"1",NA,-0.725005088,2114,1964,3.389,3,92.9999999999991
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.618381314,0.012987012987013,"1",NA,-0.618381314,2115,1963,NA,19,76.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.758173745,0.00336700336700336,"1",NA,-0.758173745,2116,1967,NA,163,297
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.562729769,0.00421940928270042,"1",NA,-0.562729769,2117,1967,NA,163,237
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.0056497175141243,"1",NA,-0.365443754,2118,1984,NA,25,177
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.472230804,0.0175438596491227,"1",NA,-0.472230804,2119,1979,NA,57,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.015625,"1","1",-0.536060337,2120,1991,2.67,42,64
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.00507614213197969,"1",NA,-0.342828254,2121,1967,0.66,4,197
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.00512820512820513,"1",NA,-0.298566264,2122,1964,NA,12,195
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.472230804,0.00141843971631206,"1",NA,-0.472230804,2123,1987,2.913,66,704.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.42364893,0.0034965034965035,"1","1",-0.42364893,2124,1989,1.103,4,286
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.03125,"1",NA,-0.447692024,2125,1976,5.228,80,32
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.576339755,0.00458715596330275,"1","1",-0.576339755,2126,1991,4.864,329,218
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.00444444444444445,"1","1",-0.447692024,2127,1991,4.864,329,225
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.00454545454545454,"1","1",-0.484700279,2128,1991,4.864,329,220
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.0033112582781457,"1","1",-0.365443754,2129,1993,3.782,182,302
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.3884231,0.00411522633744856,"1","1",-0.3884231,2130,1994,3.782,149,243
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.090244188,0.00392156862745099,"1","1",-0.090244188,2131,1994,3.782,149,255
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.00390625,"1","1",-0.484700279,2132,1996,3.425,148,256
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.00434782608695652,"1","1",-0.376885901,2133,1988,2.913,73,230
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.255412812,0.00263157894736842,"1","1",-0.255412812,2134,1990,3.782,56,380
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.562729769,0.00854700854700856,"1","1",-0.562729769,2135,1989,3.098,159,117
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.59014516,0.00164473684210526,"1","1",-0.59014516,2136,1989,2.913,105,608.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.181982689,0.0016,"1","1",-0.181982689,2137,1989,2.913,105,625
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.447692024,0.0018018018018018,"1","1",-0.447692024,2138,1983,1.853,8,555
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.00621118012422361,"1","1",-0.411800034,2139,1994,1.861,16,161
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.725005088,0.0107526881720431,"1",NA,-0.725005088,2140,1963,NA,11,92.9999999999991
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.960141620687618,0.0136986301369864,"4","1",2.23,2141,2008,2.735,56,72.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.618182031861821,0.04,"4","1",1.32,2142,2000,NA,249,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.627470958306196,0.0454545454545453,"4","1",1.34,2143,2002,1.811,161,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.659836886950546,0.0714285714285712,"4","1",1.42,2144,1991,3.384,95,14
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.0107526881720431,"1","0",0.365443754,2145,2001,2.913,10,92.9999999999991
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.00462962962962963,"1","0",0.276863823,2146,2001,2.913,10,216
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.234189467,0.00154559505409583,"1","1",0.234189467,2147,2006,1.861,21,646.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.0099009900990099,"1",NA,0.411800034,2148,1982,5.51,1542,101
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.331647109,0.00549450549450549,"1",NA,0.331647109,2149,1986,5.51,238,182
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.320545409,0.0344827586206897,"1","0",0.320545409,2150,1995,0.659,17,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.255412812,0.0056497175141243,"1",NA,0.255412812,2151,2003,NA,NA,177
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.202732554,0.0128205128205129,"1",NA,0.202732554,2152,1986,5.51,187,77.9999999999994
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.309519604,0.00173611111111111,"1","1",0.309519604,2153,2008,3.162,10,575.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.192337169,0.0128205128205129,"1",NA,0.192337169,2154,1998,NA,NA,77.9999999999994
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.522984278,0.0124999999999999,"1","1",0.522984278,2155,2000,2,19,80.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.060072156,0.0153846153846153,"1","0",0.060072156,2156,1996,2.909,136,65.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.287682072,0.0101010101010101,"1","0",0.287682072,2157,2003,0.968,24,99.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.320545409,0.0117647058823529,"1",NA,0.320545409,2158,1984,0.402,65,85.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.223656109,0.00628930817610063,"1",NA,0.223656109,2159,1992,NA,NA,159
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.100335348,0.00526315789473685,"1",NA,0.100335348,2160,1992,NA,NA,190
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.060072156,0.0270270270270269,"1","1",0.060072156,2161,2001,0.413,7,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266108407,0.00746268656716418,"1",NA,0.266108407,2162,1995,NA,NA,134
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.00460829493087558,"1","1",0.342828254,2163,2000,0.968,13,217
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.181982689,0.00490196078431373,"1","1",0.181982689,2164,1990,1.167,12,204
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.110446916,0.0232558139534885,"1","0",0.110446916,2165,1992,1.861,6,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.0128205128205129,"1","1",0.298566264,2166,2007,1.861,15,77.9999999999994
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.13073985,0.00746268656716418,"1","1",0.13073985,2167,2010,1.861,8,134
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.070114671,0.00531914893617022,"1","0",0.070114671,2168,2010,1.861,20,188
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.244774113,0.00126582278481013,"1","0",0.244774113,2169,2008,2.909,41,790
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.342828254,0.000443655723158827,"1","1",0.342828254,2170,2010,1.861,13,2254.00000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.00505050505050506,"1","1",0.376885901,2171,2006,1.861,21,198
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.0099009900990099,"1","0",0.276863823,2172,2006,2.008,21,101
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.181982689,0.00277008310249307,"1","1",0.181982689,2173,2008,1.168,11,361
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.060072156,0.010204081632653,"1",NA,-0.060072156,2174,2008,0.913,10,98.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.13073985,0.00218818380743982,"1","1",0.13073985,2175,2005,1.861,23,457
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.320545409,0.0384615384615384,"1",NA,0.320545409,2176,2000,NA,NA,26
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.255412812,0.0256410256410256,"1","1",0.255412812,2177,2000,4.138,43,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.223656109,0.142857142857143,"1",NA,0.223656109,2178,2000,NA,NA,7.00000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.202732554,0.2,"1",NA,0.202732554,2179,2000,NA,NA,5
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.202732554,0.2,"1",NA,0.202732554,2180,2002,NA,NA,5
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.181982689,0.2,"1",NA,0.181982689,2181,1983,NA,8,5
